0.0,-0.0,-0.0,0.0,0.00571,0.00571,0.01541,0.01541,0.02511,0.03482,0.03482,0.04452,0.05422,0.05422,0.06392,0.07362,0.07362,0.08332,0.09302,0.09302,0.10272,0.11242,0.11242,0.12212,0.13182,0.13182,0.14152,0.15122,0.15122,0.16092,0.17062,0.17062,0.18032,0.19002,0.19002,0.19972,0.19972,0.20942,0.21912,0.21912,0.22882,0.23852,0.23852,0.24822,0.25792,0.25792,0.26762,0.27732,0.27732,0.28702,0.29672,0.29672,0.30642,0.31612,0.31612,0.32582,0.33552,0.33552,0.34522,0.35492,0.35492,0.36462,0.36462,0.37432,0.38402,0.38402,0.39372,0.40342,0.40342,0.41312,0.42282,0.42282,0.43252,0.44222,0.44222,0.45192,0.46162,0.46162,0.47132,0.48102,0.48102,0.49072,0.50042,0.50042,0.51012,0.51012,0.51983,0.52953,0.52953,0.53923,0.54893,0.54893,0.55863,0.56833,0.56833,0.57803,0.58773,0.58773,0.59743,0.60713,0.60713,0.61683,0.62653,0.62653,0.63623,0.64593,0.64593,0.65563,0.66533,0.66533,0.67503,0.67503,0.68473,0.69443,0.69443,0.70413,0.71383,0.71383,0.72353,0.73323,0.73323,0.74293,0.75263,0.75263,0.76233,0.77203,0.77203,0.78173,0.79143,0.79143,0.80113,0.81083,0.81083,0.82053,0.83023,0.83023,0.83993,0.83993,0.84963,0.85933,0.85933,0.86903,0.87873,0.87873,0.88843,0.89813,0.89813,0.90783,0.91753,0.91753,0.92723,0.93693,0.93693,0.94663,0.95633,0.95633,0.96603,0.97573,0.97573,0.98543,0.99513,0.99513,1.00484,1.00484,1.01454,1.02424,1.02424,1.03394,1.04364,1.04364,1.05334,1.06304,1.06304,1.07274,1.08244,1.08244,1.09214,1.10184,1.10184,1.11154,1.12124,1.12124,1.13094,1.14064,1.14064,1.15034,1.15034,1.16004,1.16974,1.16974,1.17944,1.18914,1.18914,1.19884,1.20854,1.20854,1.21824,1.22794,1.22794,1.23764,1.24734,1.24734,1.25704,1.26674,1.26674,1.27644,1.28614,1.28614,1.29584,1.30554,1.30554,1.31524,1.32494,1.32494,1.33464,1.33464,1.34434,1.35404,1.35404,1.36374,1.37344,1.37344,1.38314,1.39284,1.39284,1.40254,1.41224,1.41224,1.42194,1.43164,1.43164,1.44134,1.45104,1.45104,1.46074,1.47044,1.47044,1.48014,1.48014,1.48985,1.49955,1.49955,1.50925,1.51895,1.51895,1.52865,1.53835,1.53835,1.54805,1.55775,1.55775,1.56745,1.57715,1.57715,1.58685,1.59655,1.59655,1.60625,1.61595,1.61595,1.62565,1.63535,1.63535,1.64505,1.64505,1.65475,1.66445,1.66445,1.67415,1.68385,1.68385,1.69355,1.70325,1.70325,1.71295,1.72265,1.72265,1.73235,1.74205,1.74205,1.75175,1.76145,1.76145,1.77115,1.78085,1.78085,1.79055,1.80025,1.80025,1.80995,1.80995,1.81965,1.82935,1.82935,1.83905,1.84875,1.84875,1.85845,1.86815,1.86815,1.87785,1.88755,1.88755,1.89725,1.90695,1.90695,1.91665,1.92635,1.92635,1.93605,1.94575,1.94575,1.95545,1.96515,1.96515,1.97486,1.97486,1.98456,1.99426,1.99426,2.00396,2.01004,2.01004,2.01003,2.01004,2.01004,2.01003,2.01003,2.01003,2.01004,2.01003,2.01003,2.01002,2.00999,2.00999,2.00996,2.00993,2.00993,2.00991,2.00988,2.00988,2.00985,2.00985,2.00982,2.00979,2.00979,2.00977,2.00974,2.00974,2.00972,2.00969,2.00969,2.00967,2.00964,2.00964,2.00964,2.00964,2.00964,2.00962,2.00959,2.00959,2.00957,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00956,2.00955,2.00955,2.00954,2.00955,2.00955,2.00955,2.00954,2.00954,2.00955,2.00955,2.00955,2.00955,2.00955,2.00955,2.00954,2.00954,2.00955,2.00955,2.00955,2.00954,2.00955,2.00955,2.00955,2.00955,2.00955,2.00955,2.00954,2.00954,2.00955,2.00955,2.00955,2.00954,2.00954,2.00955,2.00955,2.00955,2.00955,2.00955,2.00955,2.00954,2.00955,2.00955,2.00955,2.00954,2.00954,2.00955,2.00955,2.00955,2.00955,2.00955,2.00955,2.00954,2.00955,2.00955,2.00954,2.00954,2.00954,2.00955,2.00954,2.00954,2.00955,2.00955,2.00955,2.00954,2.00954,2.00955,2.00954,2.00954,2.00954,2.00955,2.00955,2.00954,2.00955,2.00955,2.00955,2.00954,2.00954,2.00955,2.00954,2.00954,2.00954,2.00955,2.00955,2.00955,2.00954,2.00954,2.00955,2.00955,2.00946,2.00928,2.00928,2.00913,2.00895,2.00895,2.0088,2.00862,2.00862,2.00846,2.00828,2.00828,2.00812,2.00793,2.00793,2.00778,2.00758,2.00758,2.00742,2.00723,2.00723,2.00707,2.00707,2.00687,2.00671,2.00671,2.00651,2.00634,2.00634,2.00613,2.00596,2.00596,2.00576,2.00559,2.00559,2.00538,2.0052,2.0052,2.00499,2.00481,2.00481,2.0046,2.00442,2.00442,2.0042,2.00401,2.00401,2.00379,2.00379,2.0036,2.00338,2.00338,2.00319,2.00296,2.00296,2.00277,2.00254,2.00254,2.00234,2.00211,2.00211,2.00191,2.00167,2.00167,2.00147,2.00123,2.00123,2.00102,2.00078,2.00078,2.00057,2.00033,2.00033,2.00011,2.00011,1.99986,1.99964,1.99964,1.99939,1.99917,1.99917,1.99891,1.99869,1.99869,1.99843,1.9982,1.9982,1.99794,1.99771,1.99771,1.99744,1.9972,1.9972,1.99693,1.99669,1.99669,1.99642,1.99617,1.99617,1.9959,1.9959,1.99565,1.99537,1.99537,1.99511,1.99483,1.99483,1.99457,1.99428,1.99428,1.99402,1.99373,1.99373,1.99346,1.99317,1.99317,1.9929,1.99259,1.99259,1.99232,1.99201,1.99201,1.99174,1.99143,1.99143,1.99115,1.99115,1.99083,1.99054,1.99054,1.99022,1.98993,1.98993,1.98961,1.98931,1.98931,1.98898,1.98869,1.98869,1.98835,1.98805,1.98805,1.98771,1.9874,1.9874,1.98705,1.98674,1.98674,1.98639,1.98607,1.98607,1.98572,1.98572,1.9854,1.98504,1.98504,1.98471,1.98434,1.98434,1.98401,1.98364,1.98364,1.9833,1.98292,1.98292,1.98258,1.9822,1.9822,1.98185,1.98146,1.98146,1.98111,1.98072,1.98072,1.98036,1.98036,1.97996,1.97959,1.97959,1.97919,1.97882,1.97882,1.97841,1.97803,1.97803,1.97762,1.97723,1.97723,1.97681,1.97642,1.97642,1.976,1.9756,1.9756,1.97517,1.97476,1.97476,1.97432,1.97392,1.97392,1.97347,1.97347,1.97306,1.9726,1.9726,1.97218,1.97172,1.97172,1.9713,1.97083,1.97083,1.9704,1.96992,1.96992,1.96948,1.969,1.969,1.96856,1.96807,1.96807,1.96761,1.96712,1.96712,1.96666,1.96616,1.96616,1.96569,1.96569,1.96518,1.96471,1.96471,1.96419,1.96371,1.96371,1.96319,1.96269,1.96269,1.96216,1.96167,1.96167,1.96113,1.96062,1.96062,1.96008,1.95956,1.95956,1.95901,1.95849,1.95849,1.95793,1.95793,1.9574,1.95684,1.95684,1.9563,1.95572,1.95572,1.95517,1.95458,1.95458,1.95402,1.95342,1.95342,1.95284,1.95223,1.95223,1.95164,1.95101,1.95101,1.9504,1.94976,1.94976,1.94913,1.94846,1.94846,1.94782,1.94782,1.94713,1.94647,1.94647,1.94575,1.94506,1.94506,1.94432,1.9436,1.9436,1.94283,1.94208,1.94208,1.94127,1.94049,1.94049,1.93965,1.93882,1.93882,1.93794,1.93707,1.93707,1.93614,1.93522,1.93522,1.93423,1.93326,1.93326,1.93222,1.93222,1.93119,1.93008,1.93008,1.92898,1.92779,1.92779,1.92662,1.92536,1.92536,1.92411,1.92341,1.92341,1.92339,1.92336,1.92336,1.92333,1.92331,1.92331,1.92328,1.92325,1.92325,1.92323,1.92323,1.92322,1.92321,1.92321,1.92321,1.92318,1.92318,1.92316,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92314,1.92314,1.92313,1.92314,1.92314,1.92313,1.92313,1.92313,1.92313,1.92313,1.92313,1.92314,1.92313,1.92313,1.92314,1.92314,1.92314,1.92313,1.92314,1.92314,1.92313,1.92313,1.92313,1.92314,1.92314,1.92313,1.92314,1.92314,1.92314,1.92313,1.92313,1.92314,1.92313,1.92313,1.92313,1.92314,1.92314,1.92313,1.92314,1.92314,1.92314,1.92313,1.92313,1.92314,1.92313,1.92313,1.92313,1.92314,1.92314,1.92313,1.92313,1.92314,1.92314,1.92314,1.92313,1.92314,1.92314,1.92313,1.92313,1.92313,1.92314,1.92313,1.92313,1.92314,1.92314,1.92314,1.92313,1.92314,1.92314,1.92313,1.92313,1.92313,1.92314,1.92314,1.92313,1.92314,1.92314,1.92314,1.92313,1.92313,1.92314,1.92313,1.92313,1.92313,1.92313,1.92313,1.92314,1.91837,1.91837,1.90868,1.89898,1.89898,1.88927,1.87959,1.87959,1.86988,1.86018,1.86018,1.85049,1.85049,1.84077,1.83109,1.83109,1.82138,1.81168,1.81168,1.80199,1.79228,1.79228,1.7826,1.77288,1.77288,1.76318,1.75349,1.75349,1.74378,1.7341,1.7341,1.72439,1.71469,1.71469,1.70499,1.69528,1.69528,1.68561,1.68561,1.67589,1.66619,1.66619,1.6565,1.64679,1.64679,1.63711,1.62739,1.62739,1.61769,1.608,1.608,1.59829,1.58861,1.58861,1.5789,1.5692,1.5692,1.55951,1.54979,1.54979,1.54012,1.54012,1.5304,1.5207,1.5207,1.51101,1.5013,1.5013,1.49162,1.48191,1.48191,1.47221,1.46251,1.46251,1.45281,1.44311,1.44311,1.43341,1.42372,1.42372,1.41402,1.40432,1.40432,1.39462,1.38492,1.38492,1.37522,1.37522,1.36552,1.35582,1.35582,1.34612,1.33643,1.33643,1.32673,1.31703,1.31703,1.30733,1.29763,1.29763,1.28793,1.27824,1.27824,1.26854,1.25884,1.25884,1.24914,1.23944,1.23944,1.22975,1.22975,1.22005,1.21035,1.20066,1.20066,1.19096,1.19096,1.18126,1.17157,1.17157,1.16187,1.15217,1.15217,1.14248,1.13277,1.13277,1.12309,1.11338,1.11338,1.10369,1.094,1.094,1.0843,1.07462,1.07462,1.06491,1.05523,1.05523,1.04552,1.04552,1.03584,1.02613,1.01645,1.01645,1.00674,1.00674,0.99706,0.98735,0.98735,0.97767,0.96796,0.96796,0.95829,0.94858,0.94858,0.9389,0.92919,0.92919,0.91951,0.9098,0.9098,0.90012,0.89041,0.89041,0.88074,0.88074,0.87103,0.86135,0.86135,0.85164,0.84196,0.84196,0.83225,0.82258,0.82258,0.81287,0.80319,0.80319,0.79348,0.78381,0.78381,0.7741,0.76442,0.76442,0.75471,0.74504,0.74504,0.73533,0.72566,0.72566,0.71595,0.71595,0.70627,0.69656,0.69656,0.68689,0.67718,0.67718,0.66751,0.6578,0.6578,0.64813,0.63842,0.63842,0.62875,0.61904,0.61904,0.60936,0.59966,0.59966,0.58998,0.58028,0.58028,0.57061,0.5609,0.5609,0.55123,0.55123,0.54152,0.53185,0.53185,0.52214,0.51247,0.51247,0.50277,0.49309,0.49309,0.48339,0.47372,0.47372,0.46401,0.45434,0.45434,0.44464,0.43497,0.43497,0.42527,0.4156,0.4156,0.40589,0.39622,0.39622,0.38652,0.38652,0.37685,0.36715,0.36715,0.35748,0.34778,0.34778,0.33811,0.32841,0.32841,0.31874,0.30904,0.30904,0.29937,0.28967,0.28967,0.28,0.2703,0.2703,0.26064,0.25094,0.25094,0.24127,0.23157,0.23157,0.22191,0.22191,0.21221,0.20254,0.20254,0.19285,0.18318,0.18318,0.17348,0.16382,0.16382,0.15412,0.14446,0.14446,0.13476,0.1251,0.1251,0.11541,0.10575,0.10575,0.09605,0.08639,0.08639,0.0767,0.0767,0.06704,0.05734,0.04768,0.04768,0.03799,0.03799,0.02833,0.01864,0.01864,0.00898,-0.00071,-0.00071,-0.00258,-0.00255,-0.00255,-0.00252,-0.00249,-0.00249,-0.00247,-0.00244,-0.00244,-0.00241,-0.00238,-0.00238,-0.00236,-0.00236,-0.00233,-0.0023,-0.0023,-0.00228,-0.00225,-0.00225,-0.00223,-0.0022,-0.0022,-0.0022,-0.0022,-0.0022,-0.00218,-0.00216,-0.00216,-0.00213,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00212,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00212,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00212,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00212,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00211,-0.00212,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.00211,-0.00211,-0.00211,-0.00212,-0.00212,-0.00211,-0.0021,-0.0021,-0.0021,-0.0021,-0.00209,-0.00209,-0.00209,-0.00208,-0.00208,-0.00208,-0.00207,-0.00207,-0.00207,-0.00206,-0.00206,-0.00206,-0.00205,-0.00205,-0.00205,-0.00204,-0.00204,-0.00204,-0.00203,-0.00202,-0.00202,-0.00202,-0.00202,-0.00201,-0.00201,-0.00201,-0.002,-0.00199,-0.00199,-0.00199,-0.00198,-0.00198,-0.00197,-0.00197,-0.00197,-0.00196,-0.00195,-0.00195,-0.00194,-0.00194,-0.00194,-0.00193,-0.00192,-0.00192,-0.00192,-0.00191,-0.00191,-0.0019,-0.0019,-0.00189,-0.00188,-0.00188,-0.00188,-0.00187,-0.00187,-0.00186,-0.00185,-0.00185,-0.00184,-0.00183,-0.00183,-0.00182,-0.00182,-0.00182,-0.00181,-0.0018,-0.0018,-0.00179,-0.00178,-0.00178,-0.00177,-0.00176,-0.00176,-0.00175,-0.00174,-0.00174,-0.00173,-0.00172,-0.00172,-0.00171,-0.00171,-0.0017,-0.00169,-0.00169,-0.00168,-0.00167,-0.00167,-0.00165,-0.00164,-0.00164,-0.00163,-0.00162,-0.00162,-0.00161,-0.0016,-0.0016,-0.00158,-0.00157,-0.00157,-0.00156,-0.00156,-0.00155,-0.00153,-0.00153,-0.00152,-0.00151,-0.00151,-0.00149,-0.00148,-0.00148,-0.00147,-0.00145,-0.00145,-0.00144,-0.00142,-0.00142,-0.00141,-0.00139,-0.00139,-0.00138,-0.00136,-0.00136,-0.00135,-0.00133,-0.00133,-0.00132,-0.00132,-0.0013,-0.00128,-0.00128,-0.00127,-0.00125,-0.00125,-0.00123,-0.00122,-0.00122,-0.0012,-0.00118,-0.00118,-0.00116,-0.00115,-0.00115,-0.00113,-0.00111,-0.00111,-0.00109,-0.00107,-0.00107,-0.00105,-0.00103,-0.00103,-0.00101,-0.00101,-0.00099,-0.00097,-0.00097,-0.00095,-0.00093,-0.00093,-0.0009,-0.00088,-0.00088,-0.00086,-0.00084,-0.00084,-0.00081,-0.00079,-0.00079,-0.00077,-0.00074,-0.00074,-0.00072,-0.00069,-0.00069,-0.00067,-0.00067,-0.00064,-0.00062,-0.00062,-0.00059,-0.00057,-0.00057,-0.00054,-0.00051,-0.00051,-0.00048,-0.00046,-0.00046,-0.00043,-0.0004,-0.0004,-0.00037,-0.00034,-0.00034,-0.00031,-0.00028,-0.00028,-0.00025,-0.00022,-0.00022,-0.00018,-0.00018,-0.00015,-0.00012,-0.00012,-9e-05,-5e-05,-5e-05,-2e-05,2e-05,2e-05,5e-05,9e-05,9e-05,0.00012,0.00016,0.00016,0.0002,0.00024,0.00024,0.00027,0.00031,0.00031,0.00035,0.00035,0.00035,0.00036,0.00036,0.00036,0.00037,0.00037,0.00038,0.00039,0.00039,0.0004,0.00041,0.00041,0.00054,0.00065,0.00065,0.00077,0.00088,0.00088,0.001,0.00112,0.00112,0.00124,0.00135,0.00135,0.00147,0.00159,0.00159,0.00171,0.00171,0.00183,0.00194,0.00194,0.00206,0.00217,0.00217,0.0023,0.00241,0.00241,0.00253,0.00265,0.00265,0.00276,0.00289,0.00289,0.003,0.00312,0.00312,0.00323,0.00335,0.00335,0.00347,0.00359,0.00359,0.00371,0.00371,0.00382,0.00394,0.00394,0.00406,0.00418,0.00418,0.0043,0.00441,0.00441,0.00453,0.00465,0.00465,0.00477,0.00489,0.00489,0.005,0.00512,0.00512,0.00524,0.00536,0.00536,0.00548,0.00552,0.00552,0.00553,0.00553,0.00553,0.00552,0.00552,0.00553,0.00553,0.00553,0.00555,0.00558,0.00558,0.00561,0.00563,0.00563,0.00567,0.00569,0.00569,0.00572,0.00575,0.00575,0.00577,0.0058,0.0058,0.00582,0.00585,0.00585,0.00588,0.00588,0.0059,0.00592,0.00592,0.00592,0.00593,0.00593,0.00595,0.00597,0.00597,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.00598,0.00598,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599,0.00599
